ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1767938867.895127,CRwaEhiwyb4dlMY3f,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,985,0,0,,17
1767938818.638398,CausfI3P7t5BSWbeQ4,192.168.1.1,35593,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938819.970320,CDazUv15Eajti0xIc9,192.168.1.1,46112,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938820.891500,CFcmiJ2aeW2lYFkeV6,192.168.1.1,40004,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938822.120784,CdgudG2lVI8HQeFC8,192.168.1.1,41975,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938823.040927,CZpYzz2xGu0OdXC9k,192.168.1.1,44796,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938824.271177,CwtTfmqxJRl4wLxMl,192.168.1.1,55992,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4958,0,0,,17
1767938825.192012,CJtdol2GmdYueRqYzh,192.168.1.1,53436,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938826.421374,CRn0CY3ThnijrHHozb,192.168.1.1,46415,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4965,0,0,,17
1767938827.342477,CYL3a81KlJhbnSmEM,192.168.1.1,45485,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938883.268065,CfzPUy4QAldUvp5827,192.168.1.40,33008,192.168.1.39,22,tcp,,0.038271,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,243,9776,4,249,,6
1767938828.571772,C0e7Ll19ewVwvOTT0b,192.168.1.1,50623,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767938884.283316,CthovcnDW2iaGflMi,192.168.1.40,34704,192.168.1.39,80,tcp,,0.000170,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938829.492480,CobF6p2rvDWZxpkhO4,192.168.1.1,57397,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938885.302101,CEtYTr3YUX05FfKoob,192.168.1.40,55208,192.168.1.39,443,tcp,,0.000097,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938830.824596,Ct1GEE4x9qcQPNIhta,192.168.1.1,39151,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938831.643492,CK1Jvx1HEiepJ1cKhe,192.168.1.1,42487,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938824.068675,CiiMs9JpJzwaOSWy8,192.168.1.39,22000,192.0.2.42,3478,udp,,7.906198,288,0,S0,T,T,0,D,9,540,0,0,,17
1767938832.975012,CMUP31Av08deb1uEa,192.168.1.1,39852,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938833.896106,CVk9Vu3IvJjeWJNzaj,192.168.1.1,47529,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938835.122375,CJTEeE47ysDFWg4wn2,192.168.1.1,36925,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938836.046504,CY1Upj1euustUnMr19,192.168.1.1,40469,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938837.275966,C6XSTa1WcctASonqj3,192.168.1.1,50754,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767938838.196573,C9MqGy2rf3PGU3OW8b,192.168.1.1,49978,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938839.323645,CbqEYy4FTYssXlUx4h,fe80::6620:e3ff:fea3:5ffa,130,ff02::1,131,icmp,,,,,OTH,T,F,0,,1,72,0,0,,58
1767938839.431044,C4JACS7Z9Y5DI6LXd,192.168.1.1,34881,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938840.347599,C98dM02X4VbcfkeE5l,192.168.1.1,39238,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938841.679237,CJsSG13MQD09ZKfeV4,192.168.1.1,53922,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4958,0,0,,17
1767938842.600322,Cm4oRe1mq77F6PIVf9,192.168.1.1,52787,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938843.829660,CGx6pr26IaTd2pyYz1,192.168.1.1,37227,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938844.749823,COjLek3PPIG3pKEi89,192.168.1.1,34777,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938845.979852,CGOnF74KR6z5dgXuDc,192.168.1.1,50934,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938846.900480,CIFBJV3FjzO0rES7pi,192.168.1.1,38786,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938848.232510,CbCm6T1O9yP45PFk97,192.168.1.1,58708,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767938849.153772,CuEwAx2ghRlV4JICBd,192.168.1.1,56279,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938826.442924,CzWw0RZogbni6EFX7,192.168.1.41,40748,192.168.1.39,8384,tcp,http,78.372547,1589,4108,SF,T,T,0,ShADadtfF,14,2337,14,4857,,6
1767938886.752712,C4BPpM19bU8yYgv59g,192.168.1.41,45246,192.168.1.39,8384,tcp,http,18.063092,796,929,SF,T,T,0,ShADadfF,6,1116,5,1197,,6
1767938886.752847,C5buWs4vs9486k4oh4,192.168.1.41,45256,192.168.1.39,8384,tcp,http,18.063013,792,454,SF,T,T,0,ShADadfF,6,1112,5,722,,6
1767938886.752818,CcAU4T1ImyfMbdzrC2,192.168.1.41,45248,192.168.1.39,8384,tcp,http,18.063086,798,1355,SF,T,T,0,ShADadfF,6,1118,5,1623,,6
1767938850.383365,CmcLso13EtplhWMwRk,192.168.1.1,44038,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4968,0,0,,17
1767938791.195152,Cqo9Ki4c03cDbNZhNh,0.0.0.0,0,224.0.0.1,0,unknown_transport,,60.006797,0,0,OTH,T,T,0,,3,104,0,0,,2
1767938851.406830,CjwoIR3YqaF9jHTWj4,192.168.1.1,50935,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938851.748465,CnxONm1bXBNNBPP3Xj,192.168.1.39,0,224.0.0.251,0,unknown_transport,,,,,OTH,T,T,0,,1,32,0,0,,2
1767938717.056853,CL9RVa2WinAbfzuzxc,192.168.1.34,0,224.0.0.251,0,unknown_transport,,134.759482,0,0,OTH,T,T,0,,5,160,0,0,,2
1767938852.436192,CFE5AcZgZyeJJ4Awd,192.168.1.1,49949,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938908.394918,CZS64p2FsTiscNKmF8,192.168.1.40,34744,192.168.1.39,22,tcp,,0.029843,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,251,10108,4,249,,6
1767938853.452424,CCXgUu4rnHeOK27pQ9,192.168.1.1,41832,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938909.411924,CQgLP03L2hff8B7A2f,192.168.1.40,57870,192.168.1.39,80,tcp,,0.000082,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938854.586728,CHK1de1sZz4HwEqsXf,192.168.1.1,59525,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767938910.432794,COJyeO2ttIeDfcJqJk,192.168.1.40,38086,192.168.1.39,443,tcp,,0.000151,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938855.605053,C2A7lu3pJsAu4dYPza,192.168.1.1,42928,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938856.834335,C4B0FX3rhgn0334N07,192.168.1.1,40806,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938857.755429,CG4Zcv1KKu6bm5TdDl,192.168.1.1,44924,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938859.087162,CUmimN1mgnZgGeiQ4j,192.168.1.1,58900,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938860.008494,CGdhzC27n41UWlAHi1,192.168.1.1,56658,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938861.237696,CiXLGs2suCtsKSzJK,192.168.1.1,55475,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938862.158856,CiDIMW3158GgKFN1jf,192.168.1.1,46644,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938863.387991,CfsFMz1NlzX65BPTi,192.168.1.1,52183,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4964,0,0,,17
1767938864.306045,CIpcJL20iI60sTru9c,192.168.1.1,56646,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938865.538384,CLqjJsEjS81dsubE7,192.168.1.1,56055,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938866.459501,CQnKzh34uyh7Iztrlf,192.168.1.1,39121,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938867.791412,CHo6Oz3S2uiY0WBsU1,192.168.1.1,59169,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938868.712513,CfALgz4D8pLERxEnib,192.168.1.1,58961,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938869.941832,Clicxk1y7GFDKe1zl3,192.168.1.1,59849,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938870.862944,C5yQn33V89DINwMjRg,192.168.1.1,55218,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938872.092233,CyHcGK1t6GU44XlHF,192.168.1.1,56768,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938873.013336,C2gdArDFOT6NlZJV1,192.168.1.1,59555,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938874.242669,CCIBbq3iJxY7DBaIye,192.168.1.1,42273,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4962,0,0,,17
1767938875.160468,CK4Ap6187dAA6ZelD6,192.168.1.1,33122,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938876.293383,CKNlnR2ITRSv4vEm1h,192.168.1.1,42755,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4966,0,0,,17
1767938877.313971,CXrGTT2qyVYhizbnw,192.168.1.1,49836,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938878.547924,CpMVoJ3vR24sQgXzfg,192.168.1.1,43274,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938879.464397,CDR2mN3mkH4AwTNrf8,192.168.1.1,46147,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938935.528622,C0o6hK19k3RpSh1Opf,192.168.1.40,40886,192.168.1.39,22,tcp,,0.028901,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,247,9948,4,249,,6
1767938880.796319,CODcT6dvs4fSXQztb,192.168.1.1,49131,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4962,0,0,,17
1767938936.546389,CHWjaL2DiRsgYEuxw3,192.168.1.40,51648,192.168.1.39,80,tcp,,0.000091,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938881.615038,CntTSd4hhaOON5femd,192.168.1.1,49698,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938931.964222,ChZWyk2EP7zOPuCGRe,192.168.1.34,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,965,0,0,,17
1767938931.964593,CjzNiv0uPeQxP0Cb7,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,985,0,0,,17
1767938937.559825,CA0sWX3aI0Z5IIZJb4,192.168.1.40,36500,192.168.1.39,443,tcp,,0.000085,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938882.946701,CSwy2b4iynPCgOLU6,192.168.1.1,57494,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4962,0,0,,17
1767938883.867784,CLoXJE35XvNeJ8ig8e,192.168.1.1,46156,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938885.093869,Cj9e4yIYCy5QvO6jg,192.168.1.1,44330,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4962,0,0,,17
1767938886.017995,CSuVte4U5WGHBu57h5,192.168.1.1,54466,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938887.349751,CW8Kfk2w0sg3zmw1U5,192.168.1.1,54006,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767938888.165339,Cnq6T31bx7Vnp437ka,192.168.1.1,49823,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938889.500145,C8zT4A2Ih4xd2uv0Mk,192.168.1.1,58690,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4964,0,0,,17
1767938890.420576,CJ3gZOLPk5fFYpMNa,192.168.1.1,39546,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938941.164154,CGodL22RqRt6swFA4g,192.168.1.39,47718,8.8.8.8,53,udp,dns,0.037250,40,56,SF,T,F,0,Dd,1,68,1,84,,17
1767938941.164174,CTHkxi2XJGAftc213h,192.168.1.39,42146,8.8.8.8,53,udp,dns,0.037142,40,68,SF,T,F,0,Dd,1,68,1,96,,17
1767938892.673999,CaRGZp4lKFEtdRtRe6,192.168.1.1,59520,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938893.800986,CXex4o4Jf4jILax0Ak,192.168.1.1,60988,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938894.722012,CBmoGy1GuVrVdLSXC6,192.168.1.1,41205,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938944.813925,CgvYQbKtEahB0v0Aa,192.168.1.34,5353,224.0.0.251,5353,udp,dns,0.000208,428,0,S0,T,T,0,D,2,484,0,0,,17
1767938944.814029,CxRaXb9AUxyEquYza,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,0.007958,840,0,S0,T,F,0,D,3,984,0,0,,17
1767938944.822940,CdGkEc22pChRkyzaU9,192.168.1.33,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,374,0,0,,17
1767938895.951360,CMPb4y3DPbPiCLMWuk,192.168.1.1,34122,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938896.872470,Cu69MR3djrtXJ1Oq0b,192.168.1.1,52236,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938898.204425,CJPezOCgIu8mJ0TA2,192.168.1.1,50683,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767938899.125523,CgkkZD3lrWhkRSrin4,192.168.1.1,50878,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938900.351673,CkgHDV244JNBd4UVx8,192.168.1.1,34589,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767938901.275765,CWvHpn3WqF68HvdAX1,192.168.1.1,47223,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938902.504605,Cyw4mY2yvosC9Zzx8g,192.168.1.1,51936,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767938903.426483,Cp0NDi3BXQV88yfbUf,192.168.1.1,36654,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938904.558231,CJIotRSPsqALDSJZf,192.168.1.1,36664,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938955.134043,CBZgOQf7u5wPQxcTa,192.168.1.33,5353,224.0.0.251,5353,udp,dns,0.014659,468,0,S0,T,T,0,D,3,552,0,0,,17
1767938905.576479,C7SNop2jIkbIcXHDFg,192.168.1.1,49649,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938906.805861,CblUzV32xTEtgoV0X1,192.168.1.1,43708,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938907.726912,ClU3A51cRrGGWNT1vb,192.168.1.1,51458,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938963.653754,Crlx8Y3LsY1LK6EJAd,192.168.1.40,33012,192.168.1.39,22,tcp,,0.057807,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,229,9228,4,249,,6
1767938909.058651,Cwn0sb1U35yOlyccK2,192.168.1.1,53667,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938964.670763,CLJcI71gsm5Ez6muK4,192.168.1.40,53308,192.168.1.39,80,tcp,,0.000157,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938886.752871,C6DGLp4LKlGfNQo7oe,192.168.1.41,45270,192.168.1.39,8384,tcp,http,78.061045,1589,4108,SF,T,T,0,ShADadfF,13,2273,13,4792,,6
1767938946.787149,ClzW562bzCzHPMSznl,192.168.1.41,36342,192.168.1.39,8384,tcp,http,18.027085,796,929,SF,T,T,0,ShADadfF,6,1116,5,1197,,6
1767938946.787519,CNV7Vi21MdT1K1vZZh,192.168.1.41,36356,192.168.1.39,8384,tcp,http,18.026771,798,1355,SF,T,T,0,ShADadfF,6,1118,5,1623,,6
1767938946.787599,CPakvx2rcD9JtOhh48,192.168.1.41,36364,192.168.1.39,8384,tcp,http,18.026734,792,454,SF,T,T,0,ShADadfF,6,1112,5,722,,6
1767938909.876481,C0DyIz4QU6K6vXXrwi,192.168.1.1,50323,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938965.686607,CVU3Nu3WUkZhEb9ELa,192.168.1.40,52818,192.168.1.39,443,tcp,,0.000089,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938911.206367,CBvKbo1uSTxVqZsA72,192.168.1.1,51709,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4964,0,0,,17
1767938851.304188,CIaUxj4OdiiOGl6Xz,fe80::6420:e3ff:fe93:5ffe,130,ff02::1,131,icmp,,59.902529,40,0,OTH,T,F,0,,2,152,0,0,,58
1767938908.361487,CO4Wru4HC4CoGfC3U2,192.168.1.41,38586,239.255.255.250,1900,udp,,3.009842,692,0,S0,T,T,0,D,4,804,0,0,,17
1767938912.130334,CSz7Gy4vnBDLeCuhc3,192.168.1.1,35278,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938912.335055,CKPyoI1yHWSG2NoXN1,192.168.1.34,0,224.0.0.251,0,unknown_transport,,,,,OTH,T,T,0,,1,32,0,0,,2
1767938913.359635,Czdd1w1WaVyzRYzRW,192.168.1.1,35561,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767938914.280730,CaCbPb373wNHERmjoi,192.168.1.1,47339,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938915.509860,Clofh62zm4ygJ4PwI4,192.168.1.1,59543,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4958,0,0,,17
1767938916.430975,CY6HAo75Yvp9ZOAZ8,192.168.1.1,58129,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938917.562791,CAX3ihGHPLx0rCaD3,192.168.1.1,34299,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938918.683739,CzLsst3TKgZCBVNG5k,192.168.1.1,45160,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938969.460628,CQpx7c1fEi4SiOP0jc,192.168.1.37,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,492,0,0,,17
1767938969.460771,C8UX6l2wRGekGhtXBg,fe80::34b1:aeff:fe84:3fea,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,512,0,0,,17
1767938919.810684,CvPEsy132IKs1ycKx1,192.168.1.1,32783,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938920.731263,CIdFxZ1Ux6AkmAn311,192.168.1.1,33751,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938922.063721,C4wSlG1fPTWxUhEzi2,192.168.1.1,47732,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4958,0,0,,17
1767938922.984480,CANZKY1dRkoOUpYDCe,192.168.1.1,58350,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938924.210896,CRVECi2t4lfsFUX993,192.168.1.1,37520,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4958,0,0,,17
1767938925.135014,CKK7Mio80Cwucjaz5,192.168.1.1,33069,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938926.364370,Cu2NNw3XmjCIl3x1ah,192.168.1.1,50365,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4964,0,0,,17
1767938927.285433,C4o5Sh1RUxCH8ftIC9,192.168.1.1,34517,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938928.514945,CQoxUm1oxXNbouCl76,192.168.1.1,35178,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4959,0,0,,17
1767938929.436063,CHvY714YM0aPdyPH66,192.168.1.1,38684,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938930.665364,CMhVvv1NiZ7oQ9RPS1,192.168.1.1,58566,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767938931.586466,C8wm1h3ZNSGqKVnKlk,192.168.1.1,45299,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938932.918204,CJkQen12A1b2J8nnU8,192.168.1.1,57454,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4961,0,0,,17
1767938933.839269,CFc9nx27NRvcu4Wk69,192.168.1.1,53746,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938964.125963,Cv0MUn2e8X91NKRTSi,192.168.1.34,5353,224.0.0.251,5353,udp,dns,15.789177,5699,0,S0,T,T,0,D,8,5923,0,0,,17
1767938964.126255,CtJRPC48I7bbPVG0X7,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,15.789051,5699,0,S0,T,F,0,D,8,6083,0,0,,17
1767938935.065352,CSX0tGW1bUInsVJj9,192.168.1.1,40241,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4966,0,0,,17
1767938935.989443,C7xKfd2pZ8SefIKZB6,192.168.1.1,46986,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938937.216493,CYB5Bb1tckMXx5A3L1,192.168.1.1,58599,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4963,0,0,,17
1767938938.139897,CRY1Xz2TPYI2jEm8W2,192.168.1.1,41283,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938939.368535,CRXQPj4dLDzZ7Pewil,192.168.1.1,55569,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4962,0,0,,17
1767938940.290502,C6SwwV2kNdKSt86Uxd,192.168.1.1,41533,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938941.516575,C6mXI93kk8FytwoyWf,192.168.1.1,50130,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4960,0,0,,17
1767938942.440707,Cw2XKH1V69SQbJ7zd2,192.168.1.1,45728,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938997.807363,CO65c2Ypkvx4njgme,192.168.1.40,40826,192.168.1.39,22,tcp,,0.027646,0,33,SF,T,T,0,ShAFadfRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,192,7748,4,249,,6
1767938993.382694,CDBVZW18wJtDX3Eg4a,192.168.1.33,5353,224.0.0.251,5353,udp,dns,1.012516,1964,0,S0,T,T,0,D,6,2132,0,0,,17
1767938943.772412,C8SWo234mcCKc3xfa3,192.168.1.1,39117,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4958,0,0,,17
1767938998.820462,CCdBmU3reiJgDTrVVf,192.168.1.40,55354,192.168.1.39,80,tcp,,0.000089,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938944.693509,CaFWfG31e0T1VSpk65,192.168.1.1,39267,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938999.841405,CDTa5y2MQvJQ5kQHB,192.168.1.40,46354,192.168.1.39,443,tcp,,0.000093,0,0,REJ,T,T,0,Sr,1,60,1,40,,6
1767938995.886628,CZFB0G4bzMybdfeDD8,192.168.1.34,5353,224.0.0.251,5353,udp,dns,,,,S0,T,T,0,D,1,965,0,0,,17
1767938995.886786,Cfasre2KNxERPr0On6,fe80::7bb:73d7:8a01:76e1,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,985,0,0,,17
1767938945.922822,Cd0WzU1mKo8GSkEpl,192.168.1.1,37629,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4958,0,0,,17
1767938946.840995,CmYTB14c29h2Ym5hP6,192.168.1.1,51348,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,147,0,0,,17
1767938948.175893,CAKHA36ZrE0oqx2T8,192.168.1.1,54662,192.168.1.255,5756,udp,,,,,S0,T,T,0,D,1,4966,0,0,,17
